IDENTIFIER,GSM1338298,GSM1338302,GSM1338306,GSM1338297,GSM1338301,GSM1338305,GSM1338296,GSM1338300,GSM1338304,GSM1338295,GSM1338299,GSM1338303,label
SNPH,-0.328053193,-0.333147126,-0.328614145,-0.319564616,-0.32652951,-0.328990494,-0.321400224,-0.316928075,-0.308112831,-0.31153795,-0.317999896,-0.315869254,FALSE
PXK,-0.250556831,-0.277806284,-0.260290078,-0.256827508,-0.272561538,-0.267081916,-0.322430544,-0.328232199,-0.316567552,-0.319275228,-0.314641056,-0.308733653,FALSE
MARCKS,3.917221016,4.322005946,4.43623355,5.213542434,5.865780846,6.244923967,7.02668257,6.197190906,4.484260136,5.125722474,5.33217309,4.529821605,FALSE
NOSIP,1.168559733,1.233933767,1.30547962,0.967375108,0.957061035,1.217924115,1.162567545,1.756571763,1.583978497,1.094731672,1.229794535,1.505966341,FALSE
NDUFA10,-0.064763008,-0.055986349,-0.029056093,-0.046026325,-0.047983605,-0.055422576,-0.062475801,-0.023925946,-0.004592859,0.048321826,0.013200322,0.093589773,FALSE
C6orf163,-0.318491679,-0.328062168,-0.294750327,-0.318514299,-0.325378413,-0.320465476,-0.312987935,-0.317031653,-0.305403708,-0.312893475,-0.318869448,-0.310283185,FALSE
HAMP,-0.327626403,-0.323843289,-0.319413201,-0.328521968,-0.324862712,-0.337639086,-0.318149257,-0.318390918,-0.319010278,-0.323980413,-0.325131156,-0.30799874,FALSE
SEMA3D,-0.311410091,-0.298914525,-0.296675092,-0.298313584,-0.300680433,-0.296856346,-0.323176741,-0.324084824,-0.320923145,-0.313470279,-0.320328586,-0.302844844,FALSE
MXD1,-0.244342587,-0.253262803,-0.256765207,-0.291795481,-0.290426479,-0.298776048,0.071735006,0.087635566,0.030941427,-0.118092975,-0.118173873,-0.17086548,FALSE
PRPF40A,-0.166525781,-0.164557899,-0.180093285,-0.181124677,-0.221100211,-0.184109475,-0.036786581,0.036690112,-0.034005656,-0.111434762,-0.070408607,0.019987345,FALSE
AZIN1,0.633695185,0.632901081,0.491543942,0.471104768,0.666466894,0.55252828,1.455785134,1.414398756,1.069302336,0.956342159,0.992772173,0.716697082,FALSE
MTRF1L,0.117280584,0.043819068,0.149026927,0.129301447,0.116110795,0.084268078,0.010994709,-0.007050332,-0.096074296,0.011019187,-0.00716685,-0.036739877,FALSE
ANO10,-0.261551831,-0.241713562,-0.230145402,-0.222280977,-0.253474738,-0.217799097,-0.288702135,-0.283170093,-0.27779022,-0.291277441,-0.285106703,-0.287263962,FALSE
WWP1,0.310631814,0.320250384,0.303331283,0.120981808,0.216637711,0.089514966,0.22337718,0.232100171,0.28196601,0.109515256,0.1476505,0.058830227,FALSE
Mar-07,0.576870785,0.664977178,0.660081185,0.815480807,0.766954863,0.801100018,1.153610189,1.124599395,1.169685876,1.20850027,1.184964185,1.195094583,FALSE
CHMP2B,0.365333402,0.5398258,0.498798902,0.265467281,0.378596786,0.122624422,0.380892403,0.301596491,0.286131023,0.192009684,0.303266145,0.15277036,FALSE
PCMTD1,0.188006551,0.114965557,0.230055191,0.455831099,0.279774101,0.222510182,-0.095324176,-0.174211151,-0.128282757,-0.094437501,-0.132410782,-0.10071897,FALSE
CCT6B,-0.310126835,-0.286408615,-0.311216679,-0.267097684,-0.27248682,-0.296046203,-0.300196412,-0.31229186,-0.280448923,-0.282511035,-0.278520685,-0.28574368,FALSE
KLHL23,-0.298109819,-0.303358729,-0.305179815,-0.313341595,-0.310985664,-0.306295817,-0.267899086,-0.281248656,-0.249885502,-0.273913979,-0.283829143,-0.304996932,FALSE
CAPZB,0.079195123,0.123480604,0.163652672,0.140839235,0.112311528,0.133480336,0.011887828,0.055358816,-0.021401461,0.035933931,0.00091303,-0.004832963,FALSE
BMP2K,-0.218290917,-0.205430378,-0.22345099,-0.227419352,-0.205781422,-0.239461894,-0.270946681,-0.267461351,-0.272187604,-0.277539087,-0.275963877,-0.286442761,FALSE
CLDN8,-0.320593177,-0.330435038,-0.319841466,-0.325716971,-0.324928639,-0.33085274,1.112711408,0.962117948,1.043929895,1.342630698,1.390889364,1.160323337,FALSE
UBE2G2,0.061056369,0.096390106,0.069785784,0.018616766,-0.012234313,0.087899907,0.14608069,0.210067828,0.062745401,0.01198318,0.073616399,0.063297838,FALSE
CROCC,-0.324722944,-0.326814038,-0.310709493,-0.321586368,-0.32416461,-0.323199055,-0.310906359,-0.332601515,-0.312315734,-0.311813687,-0.322932899,-0.302349784,FALSE
TNFAIP8L1,-0.013938976,-0.055990579,0.014204738,0.071393023,0.018377381,-0.047894595,-0.189691944,-0.218098705,-0.200751042,-0.220397144,-0.175396411,-0.18116669,FALSE
CD82,-0.122809609,0.002091688,-0.115252721,-0.22282257,-0.231077268,-0.172930623,-0.051887727,-0.093320189,-0.152675022,0.152116132,0.096898955,0.156501231,FALSE
KMT2B,-0.255966634,-0.20783256,-0.241290786,-0.267462154,-0.263737482,-0.271917386,-0.196544546,-0.215865786,-0.246558548,-0.206481478,-0.231559863,-0.232913324,FALSE
EIF3C,-0.188586087,-0.175851054,-0.147835333,-0.196466396,-0.216246101,-0.195214405,-0.259765687,-0.266913692,-0.23199024,-0.273878517,-0.277407342,-0.268376339,FALSE
SF3B1,0.004732864,0.030789964,0.00799906,-0.02200561,0.00922271,-0.016619845,0.105547905,0.066580078,0.155223946,0.140040401,0.191978315,0.163418917,FALSE
OAZ1,11.1771923,9.936053432,10.2514847,10.6178125,12.01763328,11.96491329,10.42777134,10.8579646,13.18750563,10.88653877,10.64093442,13.07404178,FALSE
BBS2,-0.283354228,-0.269370448,-0.279124796,-0.206673027,-0.215875441,-0.25578621,-0.036096461,-0.115929714,-0.085133202,0.05067536,0.01304334,-1.22E-05,FALSE
PROM2,-0.319408608,-0.32639415,-0.320542775,-0.321327075,-0.329526803,-0.328076339,0.358685935,0.22814434,0.326709921,0.62356177,0.594327755,0.530133808,FALSE
ARHGAP32,-0.210148336,-0.220553028,-0.261225156,-0.170602878,-0.203957178,-0.215929422,0.049020107,0.007347305,-0.04410805,0.117411643,0.082545575,0.045296132,FALSE
MYLK4,-0.327735598,-0.322167772,-0.326507564,-0.329380154,-0.323264331,-0.330305837,-0.281988604,-0.301810651,-0.27284419,-0.283685269,-0.275063822,-0.261684976,FALSE
TMEM97,0.564168848,0.572004946,0.559920847,0.240570084,0.310376272,0.447854962,0.582757046,0.505984386,0.568862992,0.248946453,0.333145208,0.212669773,FALSE
LIMCH1,-0.330491749,-0.328578185,-0.320310876,-0.331557444,-0.327330825,-0.333417906,1.106632668,1.159733156,0.855954391,0.736635599,0.637154231,0.474302375,FALSE
MFHAS1,-0.304937568,-0.301253134,-0.294501222,-0.315312949,-0.312164305,-0.309488601,-0.303837674,-0.315186023,-0.322974929,-0.313307442,-0.304437214,-0.31831165,FALSE
RAB11FIP4,-0.322934231,-0.325387494,-0.327402883,-0.32588332,-0.326987341,-0.323559699,-0.314967078,-0.320209528,-0.312958398,-0.30318334,-0.297531445,-0.303129303,FALSE
ATP2A2,0.001616244,0.070720898,-0.041087307,0.050261777,0.024852458,0.043282939,-0.011380239,0.007224463,-0.023392291,0.006228409,0.021820959,-0.008023191,FALSE
CHST15,-0.329171416,-0.330110701,-0.328123342,-0.32519309,-0.331442222,-0.333000589,-0.161093453,-0.194680451,-0.157583426,0.088794354,-0.001039119,-0.071262496,FALSE
OR6C76,-0.324996025,-0.332037113,-0.3302245,-0.336205062,-0.330711597,-0.332798837,-0.330187405,-0.331886306,-0.316523905,-0.327008453,-0.324457073,-0.309146813,FALSE
SLC39A14,0.435816261,0.732805318,0.386230451,0.300580604,0.295546935,0.48428563,-0.230901017,-0.236948294,-0.221858873,-0.242035613,-0.249426171,-0.216305758,FALSE
RARRES3,-0.316915362,-0.325255221,-0.318843925,-0.301885247,-0.306109212,-0.319194635,0.861217553,0.921407519,0.79894993,3.320065726,3.363746701,2.090196399,FALSE
NAA20,1.509239465,1.355856515,1.352606563,1.086873836,1.269301193,1.22901349,1.274681047,1.176630211,1.303418693,1.458542469,1.315371046,1.35964338,FALSE
CHCHD10,0.002352599,0.098445329,0.02152827,0.045799024,-0.031321846,-0.145337979,0.307149733,0.445101504,0.460904067,0.59524989,0.561383199,0.957633663,FALSE
HSD17B8,-0.266260802,-0.267671284,-0.279137514,-0.254951106,-0.241581382,-0.277169501,-0.235755785,-0.229536504,-0.231059355,-0.178433755,-0.187799451,-0.214867376,FALSE
RNF14,0.211066771,0.196075811,0.23937979,0.192338994,0.191737431,0.273767957,0.058204513,0.087671843,0.200300239,0.009161159,-0.015491729,0.01256046,FALSE
PRDM11,-0.297571799,-0.307918287,-0.306274978,-0.301382731,-0.286283289,-0.284572788,-0.306977983,-0.321848753,-0.304140956,-0.307925869,-0.300974925,-0.293644175,FALSE
ARTN,-0.291920737,-0.295705761,-0.301310947,-0.308304199,-0.312335351,-0.317617283,-0.210896878,-0.222368647,-0.25092287,-0.230661648,-0.215123394,-0.263130305,FALSE
MKRN2,0.448848633,0.362105307,0.245429372,0.166875492,0.212765924,0.341296537,0.311441488,0.402762358,0.193509873,0.075102317,0.023010986,0.118617026,FALSE
PLGRKT,1.064456165,1.274199996,1.070602944,0.971458052,0.783781076,0.710894159,0.031312505,0.041251647,0.01464229,0.133760451,0.100599973,0.126042936,FALSE
BICC1,0.379409622,0.298732906,0.224169809,0.319912506,0.286529858,0.061905895,-0.036480401,-0.006327166,-0.046890169,-0.166690332,-0.1626143,-0.210336548,FALSE
AVL9,-0.260156457,-0.273089845,-0.269761672,-0.248376032,-0.262821454,-0.275288626,-0.220554074,-0.229012237,-0.201731971,-0.199245375,-0.222479854,-0.204272932,FALSE
MYO5B,-0.329330084,-0.329833775,-0.332438017,-0.327633362,-0.329941561,-0.323882263,-0.260867785,-0.255806139,-0.259098025,-0.265363965,-0.270451656,-0.269320391,FALSE
IRX5,0.001785717,-0.036233134,0.055466745,0.070065884,0.015204062,0.050536642,0.398630287,0.322899664,0.347520501,0.551613264,0.4763466,0.468378832,FALSE
HINT1,7.003280873,6.836276669,6.88205394,6.478422571,6.013070642,6.068372559,6.83589387,6.712030724,5.250866667,6.206574822,6.318216537,4.784342738,TRUE
CCNT2,-0.302429274,-0.304652232,-0.309920786,-0.307603561,-0.304877829,-0.31786844,-0.286060288,-0.286355724,-0.26340854,-0.276291154,-0.290921555,-0.282341631,FALSE
SERP1,0.167390093,0.249569809,0.232684631,0.062932782,0.055159175,0.136993444,0.087722915,0.167553051,0.266370981,0.11611691,0.161731875,0.134858233,FALSE
TXNL4A,-0.2957187,-0.309194871,-0.301740223,-0.313274398,-0.312311543,-0.312346874,-0.255371498,-0.241495193,-0.271576546,-0.284693771,-0.288948064,-0.291605432,FALSE
MRPL51,2.530357539,2.521930163,3.22092367,2.274034212,2.084739614,2.311616962,2.043020345,2.342489708,2.858839064,1.827468029,2.14237466,2.36136093,FALSE
EHHADH,-0.319720171,-0.3227282,-0.332914383,-0.321432983,-0.324615849,-0.31394476,-0.300572501,-0.316972358,-0.292808544,-0.294739712,-0.297090159,-0.286988279,FALSE
ZNF324,-0.278875044,-0.258123819,-0.286452817,-0.287495607,-0.28244117,-0.267357439,-0.285087789,-0.293504567,-0.29854737,-0.273269146,-0.280484771,-0.2760304,FALSE
USP46,-0.282143867,-0.285240464,-0.293887063,-0.298709096,-0.306804017,-0.303411783,-0.263804348,-0.243060112,-0.258002711,-0.278533477,-0.285220642,-0.284424128,FALSE
DHFR2,-0.283436744,-0.28378239,-0.259918665,-0.227802082,-0.24609926,-0.216133638,-0.304764738,-0.300417609,-0.291137918,-0.292017082,-0.294154158,-0.267160625,FALSE
TNFAIP3,-0.285078926,-0.288337334,-0.306023629,-0.295042846,-0.303818591,-0.319119967,-0.30594542,-0.286834332,-0.291576646,-0.283795636,-0.261585418,-0.238971784,TRUE
ZNF415,-0.077395751,-0.167372536,-0.103466996,-0.106207028,-0.12559845,-0.126093167,0.024071851,0.058927358,0.114855004,-0.005341925,-0.037376516,0.000877419,FALSE
HNRNPA2B1,1.913347048,2.293358944,1.979573734,1.910259378,1.834757359,2.18120319,3.225662609,2.869565734,3.409353159,2.574043158,2.334815649,2.428648409,FALSE
PFKP,0.546389391,0.576220365,0.512317925,0.296791536,0.351367549,0.367149428,0.188142132,0.203744352,0.177417683,0.111029167,0.06117321,0.151389748,FALSE
KBTBD2,0.331714174,0.574624251,0.295778469,0.450119359,0.494776036,0.328945779,0.21640977,0.352369692,0.238178795,0.52485376,0.508125003,0.309956136,FALSE
NUF2,-0.108754604,-0.08418386,-0.132596551,-0.19447313,-0.170497408,-0.16666303,-0.244327332,-0.239383364,-0.201673399,-0.264216388,-0.251848761,-0.193082514,FALSE
UBE2M,1.632766768,1.672325031,1.513336277,1.595155214,1.563764315,1.817190888,1.694864802,2.11288559,1.899756874,1.445481998,1.814773819,1.647859349,TRUE
ZNF681,-0.316783447,-0.281805991,-0.30397132,-0.320012718,-0.320868958,-0.300622091,-0.2920589,-0.28990285,-0.286378516,-0.305786629,-0.30334485,-0.286843856,FALSE
SPON2,-0.006013725,-0.170378661,-0.044584749,0.341954198,0.169609654,0.291124428,-0.327303331,-0.331580902,-0.32168042,-0.320268893,-0.324305806,-0.314795769,FALSE
SP8,-0.325025849,-0.331966619,-0.324820621,-0.327459721,-0.326088234,-0.33329458,-0.317251552,-0.313948698,-0.31376647,-0.318175151,-0.315804316,-0.312022357,FALSE
HSPA14,0.536130746,0.531005066,0.358888765,0.065771853,0.116686563,0.118733496,0.427129708,0.568493734,0.654568729,0.131846215,0.166499214,0.160047094,FALSE
POMGNT1,1.001581074,1.101384354,0.911901477,1.011988032,0.977007826,0.911764785,0.844117825,0.804162385,0.806874114,0.631602286,0.562200664,0.508408178,FALSE
SREK1,-0.128793079,-0.092432183,-0.139931304,-0.048291057,-0.132645144,-0.086534053,-0.224667006,-0.235783924,-0.17790235,-0.224700376,-0.208464431,-0.170923249,FALSE
SDC1,-0.086811449,-0.199797335,-0.143730539,0.014201172,-0.041513706,-0.055838773,-0.040009385,-0.047902992,-0.069609175,0.096888425,0.06951316,0.023024984,FALSE
DCUN1D4,0.189302758,0.184992344,0.084771347,-0.004073523,0.071380685,0.04387667,0.059604443,-0.036412278,0.043741657,-0.10982304,-0.095633546,-0.086494934,FALSE
CDC42,-0.054487305,-0.026861949,-0.038274337,-0.131914112,-0.149849129,-0.121443152,-0.171040306,-0.171371948,-0.161230207,-0.195410932,-0.196495848,-0.201439076,TRUE
GPC2,-0.256421768,-0.259090486,-0.264184491,-0.240809803,-0.250053091,-0.279464035,-0.2811796,-0.284855853,-0.291598469,-0.27096193,-0.259269027,-0.274638088,FALSE
SEC14L5,-0.32516287,-0.326357352,-0.330238825,-0.330982326,-0.324531864,-0.327213705,-0.237597127,-0.240996257,-0.245474184,-0.266268577,-0.245035011,-0.252767961,FALSE
WT1,-0.320345888,-0.316535614,-0.323542132,-0.324623523,-0.322678307,-0.330716509,-0.286410457,-0.297039334,-0.285115011,-0.289552819,-0.300415721,-0.297416727,TRUE
HECTD1,0.271515862,0.348541217,0.262120891,0.1999247,0.231465948,0.253228409,0.167681901,0.161471255,0.137336209,0.113683768,0.131722957,0.0050975,FALSE
TRIML2,-0.323080762,-0.338231391,-0.332612914,-0.328892063,-0.330955529,-0.330851508,-0.316672564,-0.311019659,-0.313858429,-0.306494353,-0.307446642,-0.310546438,FALSE
PRDX5,1.575057262,1.584120251,1.640918343,1.73833339,2.118113678,1.62007355,2.698664436,2.43199661,2.30582179,3.26978898,3.680691563,2.875329427,TRUE
RBX1,1.95070929,2.287261717,2.856145935,2.301636085,2.306461779,2.50406509,2.47953819,2.618748698,3.433293527,2.720305465,2.825268869,2.939119368,FALSE
RASA1,0.269576918,0.346475611,0.348088238,0.181159225,0.207407711,0.111474815,0.024546636,-0.0359389,-0.059799014,-0.019011502,-0.012674393,-0.01621887,TRUE
GPR20,-0.321517765,-0.330405777,-0.32838853,-0.317086364,-0.329985147,-0.330011498,-0.316130487,-0.301166294,-0.316714296,-0.318087605,-0.317310477,-0.304480665,FALSE
TTLL12,-0.171942985,-0.117331211,-0.156935513,-0.17531835,-0.163028533,-0.202581852,-0.101561427,-0.025727667,-0.085419165,-0.078331139,-0.038105001,-0.11820185,FALSE
FOXQ1,-0.324884276,-0.326321092,-0.334920313,-0.328574411,-0.331530492,-0.333233925,0.32552652,0.660587569,0.714816613,0.496657675,0.610300873,0.613372734,FALSE
SCEL,-0.324835248,-0.331119549,-0.322002245,-0.327085086,-0.324855752,-0.325088144,-0.314994742,-0.317667002,-0.309459115,-0.302572159,-0.290951215,-0.306377544,FALSE
METAP2,2.640514758,2.906220411,2.226127666,1.611421256,1.980859542,1.916737657,2.148901082,2.587915652,1.740076655,1.472483948,1.552056535,0.932749005,FALSE
DOLK,-0.220369978,-0.193930868,-0.218032773,-0.107126604,-0.144797327,-0.081170932,-0.24832001,-0.257999279,-0.25354658,-0.230301236,-0.197850651,-0.238815295,FALSE
NPAS4,-0.323152547,-0.334181005,-0.332988366,-0.32979294,-0.324890548,-0.33027485,-0.32435331,-0.311379178,-0.313982597,-0.319287531,-0.327902,-0.302874826,FALSE
HMGB3,-0.254646376,-0.268984012,-0.26179518,-0.231240082,-0.190992863,-0.223043745,-0.265281414,-0.259417839,-0.262303068,-0.184166332,-0.107815942,-0.152366884,FALSE
ZNF488,-0.330373858,-0.328635862,-0.321376117,-0.335500955,-0.332549661,-0.329278487,-0.315261668,-0.318889291,-0.319997076,-0.314107875,-0.324692908,-0.28717548,FALSE
CDK12,-0.262391794,-0.260963065,-0.257678592,-0.280949018,-0.257690448,-0.271844212,-0.281200536,-0.285502836,-0.281101371,-0.270390916,-0.279806203,-0.257333634,FALSE
BLVRA,0.346313983,0.306220149,0.315156281,0.568758478,0.513514152,0.459779742,0.508575854,0.429204622,0.492081557,0.679092715,0.670626884,0.768435672,FALSE
HES4,0.718694967,0.332091739,0.733870074,1.139180153,0.799266759,0.801981095,3.605495828,3.736138892,4.032747175,3.925630213,4.018586675,3.98813605,FALSE
MAL2,-0.324193805,-0.333909154,-0.332639245,-0.334918825,-0.333806463,-0.332608659,0.929025787,1.00586815,0.864924598,0.480714149,0.495891967,0.466806996,FALSE
APPL2,-0.273706498,-0.265823313,-0.270210135,-0.250416774,-0.25290483,-0.261353422,-0.199820935,-0.179051519,-0.247513514,-0.24258781,-0.211185456,-0.230637654,FALSE
NDUFB11,1.030184208,0.943810818,1.184689962,1.009395107,0.850609783,0.796843968,0.662563128,0.768480714,0.583582183,0.708866508,0.987484936,0.539852207,FALSE
SST,-0.330374376,-0.332589351,-0.335126927,-0.332262939,-0.330798988,-0.331738558,-0.326342023,-0.311829514,-0.321802029,-0.319806437,-0.319738275,-0.320224105,TRUE
WDR55,-0.144050304,-0.195528136,-0.169866523,-0.171906645,-0.151188651,-0.169274154,-0.148039489,-0.155650528,-0.034796193,-0.123671399,-0.101515676,-0.108835917,FALSE
TACO1,0.140259669,0.096835757,0.170482483,0.131222403,0.06481685,0.130860999,-0.028160453,0.032572159,0.027810885,-0.057854962,-0.016523205,0.013934735,FALSE
TTK,0.597999362,0.735050875,0.591214548,0.38461695,0.487589917,0.770277256,0.946140469,1.182189941,0.857482036,0.683572535,0.949592185,0.814877772,FALSE
OLFM3,-0.328852971,-0.335083996,-0.334474243,-0.334979448,-0.325934403,-0.338318561,-0.324107768,-0.327801828,-0.314033017,-0.322756677,-0.333110336,-0.317369134,FALSE
CCAR1,-0.253107061,-0.232305292,-0.239755013,-0.260694984,-0.262317107,-0.241217826,-0.245599904,-0.240578758,-0.187039118,-0.242014625,-0.224447918,-0.17910674,TRUE
GJC1,3.262813869,3.78681116,2.801324546,3.467533669,2.966667946,2.814352788,3.333300984,2.736378871,3.456099827,3.11207147,2.901282971,3.30675162,FALSE
UBE3B,-0.239542589,-0.19930098,-0.203536069,-0.220253382,-0.220860307,-0.232350308,-0.185970678,-0.240323567,-0.202832552,-0.241890869,-0.239972516,-0.261659016,FALSE
KXD1,0.423486941,0.973418339,0.528990706,0.216245522,0.370062812,0.653870556,0.512508717,0.656436967,0.759336533,0.45533333,0.431731829,0.552122691,FALSE
RNGTT,0.274862392,0.261350527,0.286076846,0.463288498,0.511858634,0.526435459,0.385378558,0.27600161,0.431713268,0.538481385,0.506692631,0.754680738,FALSE
TSC22D1,0.501754071,0.754243086,0.567406896,0.164116218,0.165833279,0.158613431,0.122230046,0.202263495,0.235631034,0.037069808,0.019643284,0.080226792,FALSE
KCNF1,-0.289643587,-0.295928395,-0.292718589,-0.315426892,-0.324620244,-0.33157862,-0.330947061,-0.326171534,-0.3259211,-0.329073512,-0.326912361,-0.322501238,FALSE
CD320,0.238134192,0.328821069,0.385295373,0.268718298,0.286021116,0.399358766,-0.138910911,-0.125072673,-0.123584686,-0.162776098,-0.1510403,-0.122313705,FALSE
TK1,0.006943162,-0.050974988,-0.016447873,0.027557246,0.07765517,0.168261971,0.068945365,0.158787999,0.126392858,0.198591907,0.149091553,0.111173566,FALSE
HSPA4L,-0.188735578,-0.195227446,-0.193117802,-0.277537313,-0.24686219,-0.232584017,-0.273076857,-0.280227894,-0.259642859,-0.285848103,-0.282301279,-0.237105617,FALSE
ADGRL1,-0.225204389,-0.223687965,-0.244621908,-0.216468442,-0.218946573,-0.21154681,-0.097514167,-0.109145768,-0.141391902,-0.178840485,-0.158176117,-0.20849082,FALSE
FAAP20,-0.00233047,-0.089335569,0.031318164,0.203020507,0.121118369,0.105997826,-0.207362535,-0.212021413,-0.205288823,-0.214682298,-0.212551635,-0.236084418,FALSE
TSEN2,0.44491894,0.449534395,0.520200971,0.246579098,0.344702625,0.328591855,-0.174089844,-0.206462007,-0.152069609,-0.219218206,-0.213780364,-0.183413841,FALSE
B3GALNT1,-0.320161688,-0.320663364,-0.318851211,-0.324993881,-0.322389441,-0.328672261,-0.271036822,-0.269678608,-0.259569322,-0.259267792,-0.257482121,-0.252726821,FALSE
BTD,-0.276065054,-0.279481224,-0.290680867,-0.269826464,-0.28415529,-0.275266226,-0.304144228,-0.30985704,-0.304075485,-0.291760885,-0.307734564,-0.308101847,FALSE
DIMT1,1.01653759,0.520638588,0.699115088,0.884007078,1.122788611,0.957647991,0.733885517,0.785405865,0.638110807,1.073649742,1.07875163,0.830672912,FALSE
SESN2,-0.298244509,-0.295952234,-0.311242113,-0.315701523,-0.30451596,-0.308665018,-0.311362452,-0.328947334,-0.312797356,-0.306238157,-0.317328562,-0.311837105,FALSE
