IDENTIFIER,GSM1338298,GSM1338302,GSM1338306,GSM1338297,GSM1338301,GSM1338305,GSM1338296,GSM1338300,GSM1338304,GSM1338295,GSM1338299,GSM1338303,label
SNRPG,7685.06,7530.08,7323.01,7267.82,7613.45,7955.79,11172.8,10024.3,11172.8,11620.1,11771.7,12053.8,FALSE
RIF1,215.258,212.5235,218.3255,207.871,222.1215,226.1525,340.381,341.916,439.378,398.044,381.332,365.0705,FALSE
ZNF777,224.9285,233.529,172.379,182.656,204.6105,173.503,226.0995,222.749,232.6085,182.316,179.597,188.566,FALSE
NEK2,698.9835,682.676,709.08,686.73,683.502,730.824,941.103,967.7185,1291.916,740.5475,743.343,929.8025,FALSE
NDUFS7,1433.19,1005.9,1289.83,1221.88,1379.52,1154.36,917.921,945.742,850.131,1123.49,1190.04,1219.83,FALSE
PRR16,761.67,639.159,703.248,445.12,416.358,401.882,105.704,112.341,103.686,103.516,102.314,99.2668,FALSE
DRAM2,354.762,360.493,376.677,364.084,369.377,330.091,553.3,503.141,559.533,599.268,586.984,614.262,TRUE
HRH2,104.186,98.5474,102.043,96.4296,91.3215,96.8934,87.9145,100.12,102.713,92.0117,108.199,90.7019,FALSE
RASSF1,213.548525,245.559275,221.8239,171.4026,205.704975,198.726525,529.044025,611.8029,445.855725,239.671225,272.820825,236.239025,FALSE
ELK3,115.898,115.702,98.9754,105.052,106.793,108.643,100.647,96.2708,101.48,94.5355,102.448,102.656,FALSE
SALL1,95.0212,90.387,101.59,96.441,88.3234,93.6711,108.953,96.006,91.9532,99.5137,98.5842,96.5749,FALSE
NUDT6,263.462,248.13525,281.73225,256.1075,245.2145,229.10525,157.294,164.1065,160.55275,144.7715,148.83425,158.5125,FALSE
MPC2,1689.82,1809.61,1249.58,1184.03,1280.86,1533.95,1660.1,1492.53,1260.03,1745.44,1804.45,1543.36,FALSE
PDZD2,99.7831,104.096,96.79095,96.47195,102.91195,100.567,113.13175,115.069,119.04,120.3753,114.8057,117.80915,FALSE
ZNF524,268.14,340.741,303.364,237.654,220.981,253.996,352.693,315.038,315.801,314.395,298.543,278.878,FALSE
GNG3,102.258,97.7588,97.1453,102.369,105.898,94.8714,98.3708,101.204,111.047,99.3032,99.294,101.758,FALSE
GADD45B,170.04,203.814,177.42,233.809,237.618,234.904,399.353,402.585,421.377,333.296,297.927,443.049,TRUE
SEC23IP,289.52,340.563,299.566,260.72,299.251,298.443,324.921,350.043,316.986,281.421,320.275,293.385,FALSE
ALDH3B1,112.0899,112.4875,115.3935,150.5321,140.80445,139.40765,118.6565,125.3115,113.569,134.34565,130.58685,143.462,FALSE
PMS2CL,166.31704,171.46152,144.8972,143.21218,165.729,141.29732,141.39706,144.45,138.806,127.68652,123.23528,113.81046,FALSE
VNN2,98.2608,99.82603333,100.3082,107.8039,105.0630667,98.0396,108.6304667,107.4742667,125.7170333,136.9529,138.2576667,170.0652667,FALSE
HNMT,104.49822,105.75214,98.64834,98.29488,94.99478,98.42384,484.28594,463.16858,447.93266,446.48646,416.21,416.35008,FALSE
NID2,123.723,105.183,101.906,109.098,111.273,104.479,101.938,104.809,124.668,102.028,98.8927,99.9556,FALSE
PARK7,6436.99,5046.49,6141.55,5852.17,6227.56,5570.55,3286.04,3420.88,2594.97,2841.37,2890.38,3090.3,TRUE
CAPN14,96.2982,98.1425,92.5721,100.593,104.475,100.396,96.6052,97.5434,90.8313,94.378,100.165,108.842,FALSE
RHOQ,903.164,840.465,983.441,1342.0395,1300.827,1081.526,416.916,390.864,429.54,468.3225,493.0565,428.949,FALSE
IFT52,214.857,202.7685,237.16,242.3345,264.3805,244.9075,212.1165,231.874,193.9,203.661,208.099,203.9425,FALSE
OR2L3,103.062,100.576,93.7874,101.825,100.011,101.276,113.858,97.6553,94.5845,94.9087,94.7935,103.282,FALSE
MATR3,1426.44825,1473.38325,1514.87275,1405.401,1565.7,1730.0015,2137.34825,2100.911,2016.27075,1843.80975,1923.2965,1831.767,FALSE
ST3GAL6,100.648,96.8659,99.0456,101.472,96.268,95.6689,167.509,156.397,158.253,160.306,157.33,147.097,FALSE
COPS4,989.617,996.985,975.764,924.41,869.209,885.352,1030.27,985.146,898.049,875.98,938.221,868.74,FALSE
FXN,112.0265,105.081,113.945,103.959,96.7844,110.1815,103.0806,103.63,104.58355,104.38755,105.43825,113.2625,TRUE
HPD,113.211,95.7747,119.94,126.059,119.082,115.902,97.1764,94.5668,100.371,96.6381,106.355,98.84,FALSE
FYTTD1,653.1793333,667.324,604.7116667,795.4876667,773.553,755.104,275.9713333,279.7596667,353.9286667,369.86,374.7743333,408.8596667,FALSE
ACSBG1,94.2215,96.6516,100.537,95.9393,102.595,100.76,104.169,105.851,97.9017,109.571,102.363,100.419,FALSE
RIMBP2,94.4909,93.5751,96.5242,106.232,92.6752,103.733,104.184,88.8582,95.1597,98.4849,95.1791,99.1287,FALSE
TFF3,96.9423,106.687,97.7247,97.1216,98.8772,101.129,103.951,91.6652,102.969,94.8413,97.3629,123.568,FALSE
TERB2,100.95085,106.57635,93.2391,94.7174,98.53855,99.8683,99.79525,101.9714,99.0322,102.41655,97.33565,104.03195,FALSE
ZMYND10,125.886,110.915,123.077,112.013,108.155,119.482,104.538,93.2679,94.9957,96.3322,94.7368,96.3864,FALSE
MIER2,130.937,134.812,146.291,133.712,140.736,138.484,127.034,150.993,118.494,116.96,113.666,126.928,FALSE
FGD2,100.96345,96.66865,93.6367,98.49105,110.605,97.0683,107.1455,100.3955,111.515,106.459,111.03,103.866,TRUE
GIPC1,637.028,761.581,675.559,689.204,698.77,662.347,1490.4625,1753.434,1415.432,1212.331,1320.886,1139.874,FALSE
C6orf120,308.718,261.848,292.569,245.38,258.16,233.876,165.308,135.21,181.032,158.92,162.783,121.68,TRUE
COL5A2,6615.29,4867.81,6147.4,7698.4,7312.13,7480.18,3051.7,3236.53,2626.66,1562.57,1627.87,847.758,FALSE
ADAMTS9,102.745,103.947,108.77,101.89,92.1104,97.2095,87.4887,88.823,91.5234,91.7027,96.9955,86.3626,FALSE
RPS8,11692.2,11296.3,11370.9,11232,11208.5,9662,14190.5,10002.8,18412.2,11370.9,13447.6,15118.3,FALSE
PTCHD1,141.624,148.656,125.609,152.111,139.872,142.432,227.217,200.066,207.781,252.812,281.311,243.434,FALSE
CERS5,194.808,233.553,234.398,292.167,377.653,311.119,118.216,117.326,112.018,140.661,154.379,139.166,FALSE
PCGF2,264.258,367.243,308.102,366.453,390.213,421.504,339.879,369.856,276.624,292.193,319.49,299.188,FALSE
EPOR,230.279,208.698,221.91,209.109,181.304,217.37,162.269,141.764,141.024,196.115,162.511,134.736,TRUE
PNMA5,99.4591,100.491,95.961,92.4511,99.1021,91.5007,97.4933,100.335,96.5759,99.6628,93.6601,86.8454,TRUE
PM20D2,140.913,176.58,156.058,137.868,147.146,149.614,583.331,449.347,748.063,673.828,613.632,770.639,FALSE
HECTD4,218.641,305.496,236.455,239.152,217.336,216.059,206.558,182.604,155.609,187.172,162.693,165.603,FALSE
GOLT1A,103.779,100.403,94.7378,98.2534,107.715,98.0775,98.9013,105.754,101.264,92.5985,99.5622,93.9327,FALSE
TSPAN33,129.29,117.836,132.51,141.624,140.206,152.642,126.844,128.066,141.233,167.079,168.844,193.505,FALSE
VWC2L,101.391,97.7157,103.983,97.2831,97.3486,94.7284,82.8514,96.0905,106.265,95.6202,94.0348,96.6539,FALSE
LATS1,108.4745,101.9805,102.73445,103.12005,101.81,98.75305,106.76785,99.2499,101.2348,100.06055,109.822,102.48295,TRUE
CSTL1,94.1912,97.1222,95.0915,104.419,97.7451,92.6767,95.3665,98.6847,94.1701,92.8391,98.2944,93.0455,FALSE
MAP3K15,117.641,100.542,107.731,117.803,119.672,101.713,112.863,117.427,129.733,136.936,120.546,119.292,FALSE
GNB3,130.4,125.435,117.516,122.038,113.355,104.909,101.635,90.0373,95.9669,91.985,94.6224,96.4707,FALSE
PCDH15,96.9362,100.9682333,103.858,102.8526667,102.8310667,102.6521333,105.116,103.3766667,97.8388,105.4541,99.49236667,101.4476667,FALSE
AGL,127.6922125,125.4039375,122.570375,150.1346875,149.2827875,139.1183125,193.9402125,181.0577875,198.08185,284.525825,285.5921,268.055325,FALSE
POU2F2,88.8892,87.473,86.1173,98.3379,92.4511,92.7646,94.2187,89.0845,88.623,101.813,95.4035,104.059,FALSE
CLCN4,96.76,92.5731,95.8831,96.0681,92.4271,97.6236,99.5926,108.696,105.675,97.1904,99.9896,95.6147,FALSE
PALM3,133.681,123.646,125,160.523,170.758,138.188,89.6168,92.6534,107.635,96.5191,116.175,105.888,FALSE
AFF1,121.461,124.526,117.114,134.8085,137.7525,130.8435,128.4325,137.452,123.2055,136.079,127.0445,120.1405,FALSE
PIK3CA,197.91135,195.3383,195.6263,209.755,177.6895,186.315,152.2666,135.3537,158.7295,148.7375,142.65325,151.4584,TRUE
CNTN4,108.678,98.6409,112.445,105.945,101.603,100.808,97.1946,90.988,98.0571,89.0917,107.203,91.0569,FALSE
KRT7,110.38,104.635,102.462,101.95,107.313,105.64,1698.04,1749.34,1866.01,1700.38,1991.35,1846.54,FALSE
PCDH11X,94.56015,96.81185,93.091075,94.40355,97.194625,99.789675,90.4248,101.807825,95.342725,96.4754,96.389675,102.168325,FALSE
ATP13A1,218.003,198.155,209.617,353.903,310.993,300.205,262.595,234.43,317.742,339.675,340.206,312.118,FALSE
DAG1,473.3745,512.5825,500.0445,727.17,732.8034,723.8325,411.973,379.8115,291.3332,593.401,596.4255,540.2785,FALSE
ZNF589,110.727,111.5795,109.62685,114.01,107.9305,129.218,103.798,102.1071,105.667,104.565,104.6435,107.277,FALSE
MARS,931.667,1162.92,964.724,806.285,793.657,676.549,1169.97,1287.99,1163.78,1242.48,1234.43,958.317,FALSE
HIST1H4C,9313.17,9397.34,10242.4,6090.36,7205.68,9163.16,14239,15814.1,15642.8,12846.2,13040.2,14324.5,FALSE
PRDM16,102.67912,96.03508,100.04414,101.16434,97.39116,94.9375,98.38574,97.6865,97.24662,97.1693,96.28078,94.67316,FALSE
NFE2L1,533.138,662.445,527.396,791.463,778.705,792.023,301.362,292.018,250.203,386.735,329.532,287.357,FALSE
TFAP2B,92.73185,96.43935,100.982,98.39005,95.47945,94.76735,97.3408,95.18645,103.5495,102.0246,98.2459,97.0474,TRUE
NEUROD6,98.3145,95.0668,105.442,102.852,102.014,97.1848,104.486,110.693,102.815,99.6582,95.6276,98.7821,FALSE
PIGN,177.7532,161.9417,175.8346667,218.2062667,234.8986667,228.0569,151.03,134.6224,136.7260333,171.5226667,159.8562,141.6527,FALSE
OR2A4,107.739,102.802,108.501,100.564,99.4654,100.113,97.4259,96.5059,102.19,102.196,94.1601,97.9474,FALSE
RBMS1,439.644,400.83325,443.8975,519.547,494.43975,528.4565,449.531,425.445,492.712,666.297,659.34825,672.9405,FALSE
ATG4D,124.0315,124.356,116.1675,121.1585,114.006,114.9115,211.6845,260.902,236.1455,194.96,180.3495,177.5255,TRUE
RCBTB1,134.702,137.63,135.567,139.061,129.182,148.8,117.951,119.803,118.769,125.678,121.653,112.864,FALSE
ZNF45,208.918,221.762,226.539,264.258,257.973,277.056,439.877,503.289,403.857,443.665,546.517,417.964,FALSE
POU2F1,159.138,162.696,138.9895,135.5535,143.9535,149.408,175.6925,172.4265,180.6625,184.031,168.55,208.1155,FALSE
SZT2,100.507,107.193,98.6151,101.343,112.482,114.215,105.747,105.722,114.961,102.776,110.011,107.833,FALSE
GPR31,92.3277,104.938,95.4195,92.7817,96.4415,93.9659,98.9278,103.002,113.578,98.3615,90.9091,97.4003,FALSE
NSUN3,208.897,211.918,216.095,184.764,158.165,175.134,168.251,159.407,179.279,197.188,174.172,203.396,FALSE
KLHL30,90.9173,91.0115,101.453,94.6748,94.1697,115.698,112.958,102.271,102.933,118.547,113.035,100.017,FALSE
TMEM121,102.382,92.18,105.689,97.8837,94.4716,104.387,91.8315,94.3141,89.269,88.4966,93.7956,91.423,FALSE
PDCD5,2832.1,2723.02,2784.32,2304.27,2367.81,2873.71,2194.16,2609.2,2152.5,2129.6,2615.95,3076.95,TRUE
POGK,937.11,1145.6,1098.45,1103.77,988.1,970.712,1272.87,1293.79,1046.21,1345.99,1127.39,1099.49,FALSE
GLMP,1561.49,1009.56,1393.99,2096.16,1866.01,1645.32,390.737,364.346,471.081,560.036,601.21,467.581,FALSE
CEP250,108.09,122.232,114.134,122.335,118.32,113.105,107.921,104.348,95.855,111.524,107.298,109.742,FALSE
SPARCL1,95.5384,94.2528,99.18855,98.8417,96.8801,96.80945,100.7871,111.7505,101.09265,94.812,94.41385,96.95495,FALSE
RIMS1,99.3992,94.7813,100.709,91.7163,95.6796,88.8306,100.992,93.3911,95.0377,103.805,99.3842,96.0777,FALSE
TAF2,1326.36,1137.51,1031.47,1009.07,1174.75,1019.96,332.49,456.448,294.971,304.552,317.136,287.825,FALSE
CKB,242.966,241.425,277.366,227.248,217.789,211.668,344.734,392.307,360.579,289.615,323.243,301.832,FALSE
HBS1L,109.8212,115.3325,110.46,107.7875,107.75635,111.5085,107.6897,100.31625,106.7394,106.2165,113.3555,103.81085,FALSE
FAM175B,639.914,588.69,555.415,606.58,626.955,570.315,426.793,406.398,473.521,394.001,358.821,352.948,FALSE
COL6A6,94.51655,102.8155,97.19215,98.11195,94.0454,96.54135,96.81515,102.38515,100.1902,102.1342,96.41735,102.3665,FALSE
SYPL1,1769.828175,1271.069125,1573.776625,1506.47625,1582.8959,1419.478775,1393.49685,1445.4538,1314.121175,1348.140125,1487.7021,1599.65205,FALSE
ANKRD11,589.92845,547.746,576.8925,451.0978,407.7185,392.502,1286.39695,1102.17535,1061.83275,880.2855,772.8605,715.349,FALSE
PPP1R3B,91.52785,98.8204,102.2207,95.1202,103.5705,95.81445,105.4625,103.06725,102.455,107.1205,97.5934,105.2625,FALSE
BHLHE22,96.0674,101.391,97.5106,92.2877,100.454,100.761,102.127,100.646,100.84,101.654,102.649,105.943,FALSE
IFNGR1,1119.19,958.675,957.518,1229.26,1165.5,1033.01,3862.56,3478.09,3480.92,5747.54,5591.73,4901.13,FALSE
SLC26A10,103.6975,103.4135,103.5321,105.8244,106.4385,102.02915,111.5125,98.1935,100.8056,106.5915,105.0467,95.38965,FALSE
PTGS2,148.116,156.601,142.372,109.2888,126.07435,115.724,96.31735,95.2436,95.80165,94.66145,99.4399,96.55115,TRUE
SAA1,100.334,100.6521333,100.9930667,103.4448667,97.45906667,105.073,128.9076667,131.2116667,151.2196667,239.537,267.3523333,277.0913333,FALSE
CEP78,410.3755,439.246,368.614,378.469,399.1905,419.322,453.137,523.694,491.267,386.136,392.8905,419.777,FALSE
IGFBP2,105.306,96.2106,92.1925,102.891,111.964,110.325,180.21,198.684,187.126,180.762,205.129,244.929,FALSE
ADAM21,102.249,98.3763,107.557,103.32,101.423,100.841,98.6947,98.8914,103.005,105.071,103.404,107.825,FALSE
ADAM10,316.911,273.691,272.189,318.9035,306.0385,256.5405,366.8365,346.177,407.273,376.9135,349.724,299.158,FALSE
NDUFV2,2821.5,3824.92,2827.22,2413.09,2564.26,2328.57,3972.99,5228.22,3992.35,4640.54,4266.03,4187.44,FALSE
GABRB3,100.88064,100.11592,98.73172,98.10384,99.79484,98.64934,102.79782,100.36724,98.06352,102.6046,99.50412,102.37116,TRUE
LAMC3,101.62,102.754,98.3123,104.637,104.35,91.1842,94.2226,103.73,102.258,94.3592,98.7281,104.491,FALSE
LMTK2,138.956,154.322,108.126,134.379,125.819,127.208,142.11,144.725,134.004,127.326,121.87,116.852,FALSE
GOLIM4,184.179,185.657,191.3683333,263.5243333,262.9766667,269.501,124.1563333,113.0803333,112.6623333,150.99,149.5326667,153.8526667,FALSE
OR2AG2,110.523,102.383,107.947,99.9181,97.9863,105.186,103.897,100.757,96.8835,101.475,103.2,98.985,FALSE
MYO9A,156.5055,172.686,160.089,177.818,179.7225,173.472,202.0435,176.8105,160.4675,198.367,197.248,204.9975,FALSE
SMOC2,96.7905,101.067,100.048,100.869,85.9496,96.4831,99.1243,94.6856,97.2484,99.3646,93.3375,116.242,FALSE
FAM58A,646.775,623.511,655.313,541.661,523.818,736.753,1306.8,1308.59,1556.25,1399.56,1237.2,1502.83,FALSE
VAMP4,306.2055,268.5665,262.7185,235.5215,219.087,217.609,230.24,206.6105,212.6965,250.994,241.7805,273.435,FALSE
FFAR2,90.5639,95.9074,97.1889,96.0309,92.6998,94.9195,90.4436,95.7055,101.894,93.606,97.8829,92.8778,FALSE
RAB33A,150.689,165.308,157.757,118.098,130.095,126.744,108.269,99.8101,99.6992,101.437,101.664,100.457,FALSE
UAP1L1,152.731,157.967,148.694,178.5135,181.5005,173.4605,136.452,127.711,132.0565,124.4485,118.534,119.9145,FALSE
TMEM97,1301.9465,1271.104,1283.447,876.514,969.45,1140.2495,1312.6035,1205.0765,1280.1005,886.9845,1003.6115,824.155,FALSE
BRDT,90.98353333,95.07563333,101.353,95.0013,95.24693333,95.25763333,98.00643333,94.25573333,98.74736667,93.70366667,98.29016667,97.03533333,FALSE
CD300LB,90.8105,95.4864,96.0546,95.5231,99.4455,96.3339,95.6561,91.9831,91.3535,87.2859,95.6259,90.0884,FALSE
KIR2DS4,92.5607,99.7434,94.7969,97.6266,98.3376,95.9243,98.0672,97.4229,94.61,106.051,96.3296,101.626,FALSE
NLRP6,92.8916,95.0075,97.2575,88.4586,90.4398,98.4998,95.5085,113.559,84.0344,95.5085,86.678,92.4537,FALSE
BRICD5,126.64,156.376,128.845,127.887,117.235,111.762,135.801,129.586,108.865,134.135,136.199,109.165,FALSE
HNRNPL,670.734,761.193,620.006,674.206,744.976,788.63,1086.68,1375.29,965.07,1218.31,1115.11,966.94,FALSE
MCHR2,111.0415,119.165,107.7538,107.7085,116.352,107.1679,103.9491,101.7792,101.2197,110.3723,103.29275,117.999,FALSE
PBX3,1390.95,1124.97,1579.43,1953.17,1944.19,2014.62,296.576,303.717,278.648,249.333,248.937,233.763,FALSE
SERPINE1,132.924,132.592,129.873,126.946,138.461,135.902,127.261,113.388,133.858,129.068,115.451,116.152,TRUE
TIRAP,112.2443333,105.834,109.4911333,111.7325667,103.2795,101.0284333,118.0473333,107.1543333,113.2506667,114.4146667,107.4260667,102.7782333,FALSE
GCAT,487.307,494.019,474.293,435.875,531.797,526.858,942.972,948.65,783.31,965.07,825.313,832.526,FALSE
RIMS2,123.453,140.565,180.91,198.737,232.488,256.83,133.151,126.87,129.606,116.462,129.62,107.503,FALSE
KCNJ18,113.276,114.956,132.46,118.966,116.419,149.324,126.192,103.012,113.415,108.846,103.284,124.718,FALSE
SLC24A3,107.319,99.6271,103.563,106.641,101.194,104.232,164.699,144.538,166.833,239.913,223.178,253.789,FALSE
WDR12,1032.664,1120.36,1023.2455,827.6845,840.462,807.6775,1459.875,1353.1,1281.775,970.691,1173.76,928.249,FALSE
PCDHGC3,119.2336667,108.52,108.833,107.218,108.2963333,105.0156667,98.98316667,109.6823333,100.9122,104.7701,103.5670333,99.30063333,FALSE
CYSLTR1,98.8825,94.0242,92.2272,93.1883,95.0971,113.73,103.273,112.564,107.799,101.848,99.2024,103.247,FALSE
CST1,96.5964,90.6123,105.821,101.701,96.87,95.8903,98.6212,96.3339,95.4186,99.8203,91.8989,92.9659,FALSE
BAHD1,131.218,107.403,119.068,101.757,112.988,114.632,124.122,108.552,147.496,125.698,120.837,130.446,FALSE
FMO1,95.9906,95.9498,104.991,99.3693,105.812,95.1238,103.596,97.653,95.5771,98.6518,96.5669,95.6229,FALSE
CCDC85C,140.56278,137.12258,144.63312,119.84372,132.25414,127.03206,208.74662,216.92652,222.95974,190.7105,200.22438,201.23846,FALSE
TFEC,103.2495667,105.0603333,105.2424667,107.6533,107.3744,104.265,102.1426,102.4416333,101.0276333,100.9222333,105.3245667,97.3547,FALSE
IL12A,180.91,168.422,152.355,175.342,182.835,144.164,129.405,130.001,139.32,146.406,146.107,148.843,TRUE
TMEM37,95.0674,93.3711,88.9569,106.957,97.9292,106.221,91.114,97.3798,96.1728,99.1448,100.962,92.3766,FALSE
OR2AG1,90.2644,104.985,96.7337,96.9217,96.969,99.4379,101.896,99.7194,111.735,106.222,104.163,103.865,FALSE
TREX2,91.2385,97.109,106.021,94.1832,90.7598,95.3778,94.1542,94.9569,96.8014,96.4395,95.8184,88.5373,FALSE
TRPV4,107.6222,95.90145,100.2537,111.3395,103.5755,105.776,99.6508,99.7867,105.732,100.09125,104.15145,113.8951,FALSE
TSTD2,129.771,136.064,134.214,130.783,126.229,122.798,122.504,148.889,127.608,122.45,117.739,116.071,FALSE
SLC29A3,98.0905,100.746,99.6996,114.901,99.9679,103.312,122.272,116.032,113.247,122.742,122.933,102.751,FALSE
ERCC2,187.758,176.063,220.218,240.81,322.638,229.029,144.356,179.279,137.24,201.625,183.507,192.644,TRUE
HES4,1510.75,959.134,1515.98,2106.81,1636.85,1614.52,5355.36,5508.73,5883.06,5967.25,6098.08,5987.14,FALSE
KIF7,110.376,114.452,109.761,127.67,125.725,121.355,106.629,102.125,103.462,106.937,108.354,104.447,FALSE
PNO1,781.315,749.367,650.11,415.608,514.752,511.78,462.952,414.73,441.032,387.568,431.893,413.808,FALSE
FGF5,201.566,198.22,176.7505,173.1855,185.2885,171.5335,99.9892,98.7838,100.67055,102.629,93.6676,99.7525,FALSE
CEP192,630.216,566.75,616.98,516.092,610.95,530.054,1194.45,1150.17,1183.56,886.063,935.412,968.134,FALSE
POLR3D,203.972,219.32,190.184,152.362,158.679,207.502,133.496,128.717,121.321,126.234,122.454,111.76,FALSE
NME1,3804.222,3523.828,3722.814,2528.068333,2968.99,3557.543333,2031.21,2200.835333,2146.956,1970.896,1967.214333,2162.933667,TRUE
CAND2,140.726,126.219,136.579,407.341,325.049,214.705,98.9469,102.703,102.073,103.096,111.062,105.282,FALSE
GSTM1,283.7656667,234.349,242.8176667,381.3753333,334.698,280.357,133.9905333,133.4076667,144.6933333,155.1626667,159.3186667,137.4334667,FALSE
SHB,697.137,963.646,594.577,316.61,329.273,327.528,361.552,393.952,329.273,339.224,375.398,281.311,TRUE
CREB3L1,97.3359,94.787,94.6472,100.321,97.2016,113.812,102.218,103.541,92.4729,101.168,98.8841,102.447,TRUE
LTB,95.00655,96.5213,96.68485,94.71285,92.3293,93.964,106.56735,100.89655,109.15545,129.8485,124.4926,154.0585,FALSE
RHBG,92.0444,82.6315,93.6613,93.3819,101.826,91.9704,95.6682,89.358,99.8226,100.069,93.2236,87.11,FALSE
VCX,84.5347,95.9451,91.8355,93.0195,86.5699,97.1777,98.2082,92.7554,97.1596,100.033,106.845,101.723,FALSE
RHPN1,115.895,107.957,102.468,113.862,105.354,96.6448,111.512,117.43,101.57,116.624,118.665,118.658,FALSE
GFAP,97.557,96.6154,121.628,99.7067,99.6992,94.4757,103.858,102.138,97.0673,100.631,100.73,97.6052,FALSE
IDNK,143.314,120.628,130.825,188.775,235.943,172.592,172.49,156.097,175,198.828,213.361,160.109,FALSE
KMT5A,361.187,390.118,382.025,287.782,273.525,258.108,357.532,365.179,392.731,260.117,303.901,252.099,FALSE
ARHGEF4,101.30775,94.731,97.3255,95.5372,91.1863,91.81505,113.2134,98.45665,104.6379,113.745,109.97555,106.0145,TRUE
DDHD2,314.0635,291.805,294.35,387.069,412.559,383.8995,294.5035,319.7445,268.483,393.482,341.0605,288.3605,FALSE
KLK8,92.827,100.473,100.3534,97.0008,99.8882,94.02155,102.6745,96.484,103.0075,111.356,115.273,120.5034,FALSE
CCL15,102.742,97.7871,98.2494,89.6823,102.771,99.711,100.496,95.0766,101.208,98.2199,98.5153,90.2287,FALSE
B4GALNT2,94.3818,104.675,91.1734,89.1444,93.2932,90.6191,100.204,103.827,92.3411,97.803,107.629,106.801,FALSE
TRIB3,2184.2,1956.68,1799.23,1281.73,1605.4,900.729,5442.73,4033.46,4348.85,5675.81,4571.44,3362.28,TRUE
CHRFAM7A,99.4474,100.056025,96.8275,101.83065,97.71335,95.473025,94.1732,98.168325,98.753775,95.709,101.411375,92.45295,FALSE
TGM6,107.789,123.342,117.981,116.063,112.496,106.839,111.509,106.572,113.249,111.894,102.513,101.411,FALSE
EML2,134.754,136.547,138.907,134.026,119.45,115.835,149.419,162.591,130.704,157.12,133.712,145.02,FALSE
OR2K2,90.1722,91.9161,88.6718,91.0069,95.4397,92.5415,97.2373,93.6803,97.3405,95.0853,87.6894,105.263,FALSE
DEFA5,97.6351,93.43,107.063,110.368,100.085,95.8987,97.4861,105.883,106.214,108.063,98.5262,101.611,FALSE
GALK2,230.4053333,210.6233333,192.11,169.9133333,169.8683333,167.557,170.9006667,154.5463333,148.9413333,148.937,145.6733333,140.5183333,FALSE
