row,baseMean,log2FoldChange,lfcSE,stat,pvalue,padj
ENSG00000105948.13,422.67653988544646,0.4552829691399297,0.13160459362646715,3.459476273542226,0.00054122695794858,0.015220040069625946
ENSG00000164898.12,110.83221156912987,-0.7226983001487448,0.2402691202103961,-3.00787008965572,0.0026308557426988352,0.044766497489659
ENSG00000197558.11,33.83627491945509,-1.6741458218573833,0.3701612802671921,-4.522747005437578,6.104218657390278e-06,0.000501082564513246
ENSG00000196584.2,471.11273976384115,0.7502621545503496,0.16160755228584736,4.642494388030238,3.4422799139189917e-06,0.00032078100934873236
ENSG00000186480.12,322.23355306194037,-1.0500274191529444,0.2863865771001265,-3.666468693418664,0.00024592301044669955,0.008812269237482255
ENSG00000146918.19,2481.035023596417,0.4629599759361456,0.1285484973287092,3.6014421448452905,0.00031645685201843563,0.010413978805610506
ENSG00000154319.14,27.492580456951245,1.821161869629868,0.5757226046009145,3.163262750282804,0.001560114552287349,0.03116057675290507
ENSG00000079459.12,1617.1747677473395,-0.4724677729041494,0.12840750077945898,-3.6794406092804266,0.00023374611590682882,0.008476133426330152
ENSG00000164733.20,11496.349168286768,-0.38840376660607934,0.1142815595049354,-3.398656513689819,0.0006771770429918668,0.017846983630991194
ENSG00000158863.21,1134.9406063761865,-0.3618391411911563,0.10466141099667617,-3.4572354580872946,0.0005457477780425903,0.015220040069625946
ENSG00000168487.17,4235.069023659803,-0.3559994200548342,0.11203024553841824,-3.1777081121611244,0.0014844411245790467,0.030091655903949736
ENSG00000184661.13,1603.9650575393166,0.5450476656764568,0.15187190771417006,3.5888642862264017,0.00033212166876854206,0.010763335642954487
ENSG00000104765.15,1172.771096349692,-0.509955937025742,0.12052906228424927,-4.2309790465563335,2.3267634823475132e-05,0.0014073622034927874
ENSG00000120915.13,122.26896323650055,-0.8694639456828877,0.225932758670274,-3.8483305864988906,0.00011892549717269939,0.005351647372771472
ENSG00000120885.21,3674.2410257242877,-0.4317196945546944,0.1268920102208761,-3.402260660881772,0.000668308633014127,0.017745319991385962
ENSG00000171320.14,640.5918682276377,0.652068913283402,0.18632089454007733,3.499709009518216,0.00046576630149928615,0.013752072222133071
ENSG00000168078.9,986.5131326373922,0.7354482028388774,0.15165602859778982,4.8494491754717854,1.2380478528666625e-06,0.00014916479775667693
ENSG00000020181.17,153.25869626501822,-1.2636525290230112,0.3168982705540549,-3.9875652423526353,6.675485009474054e-05,0.003380737153950589
ENSG00000104221.12,387.75802769923416,0.4861707266953607,0.14388939282244784,3.378780861875416,0.0007280801904478435,0.01888457993974094
ENSG00000147536.11,609.1879904192017,0.7241310666259964,0.14367570943109487,5.040038218661317,4.6543888818738545e-07,6.751123290795669e-05
ENSG00000147576.15,67.43942355832293,-1.1357758746317508,0.3374042605510132,-3.366216753685685,0.000762068011132417,0.01946842214734617
ENSG00000137573.13,4462.231642471455,-1.3385681212017972,0.3119374313848156,-4.291142987423329,1.7775580524577918e-05,0.0011596819783283585
ENSG00000235531.9,90.43701848702621,-1.342282322952309,0.2543709947889868,-5.276868630662071,1.3141001989124354e-07,2.157434832060636e-05
ENSG00000178860.8,89.1666226570686,-2.06050604350297,0.3387434334141621,-6.0827925806127965,1.181071001508748e-09,4.103535061055976e-07
ENSG00000104381.12,665.3481065446994,0.4420629975090672,0.13284201086307187,3.327734913353033,0.0008755513616024801,0.021304132479382818
ENSG00000197275.13,482.2903136012557,1.0336916876678643,0.157362263052279,6.568866433526383,5.0699735321979154e-11,2.5248468190345624e-08
ENSG00000175305.17,1877.8799225961802,0.694057390477806,0.11316080489275294,6.133372691503848,8.603527211738078e-10,3.213417413584173e-07
ENSG00000136982.5,581.783235448681,0.7117939330088552,0.15810848831626145,4.501933707601246,6.733798696595955e-06,0.0005437997433899652
ENSG00000172167.7,540.7175143635856,0.4931164821432555,0.15001768221348166,3.2870557314805686,0.0010124079539178747,0.02334162782643989
ENSG00000170961.6,57.2892425897192,1.28922864507562,0.4005636205933098,3.2185365290188623,0.0012884655808038813,0.027538878078984242
ENSG00000156802.12,4988.1923819788035,0.6396122893159225,0.11248322648245368,5.686290385844293,1.2982856478792088e-08,3.2327312632192308e-06
ENSG00000066827.15,327.9241047076232,-0.4824584953844434,0.13956535287933394,-3.456864368061101,0.0005464998346747246,0.015220040069625946
ENSG00000184489.11,184.1257783956096,-0.7645634986165794,0.21124041075997524,-3.6193997912895792,0.00029528713208330765,0.009869328307213907
ENSG00000180155.19,573.8889423137032,-0.5416887617522288,0.12382508886886925,-4.37462849169345,1.2163945788177727e-05,0.000866574411377143
ENSG00000247317.3,71.10941725410163,-0.9728560444774784,0.290728367944799,-3.3462714744857505,0.0008190616271658946,0.020394634516430768
ENSG00000185189.17,1568.9719123776124,-0.50315046201325,0.13205278644821675,-3.81022222662871,0.00013884193235808034,0.005960627785717587
ENSG00000261150.2,1052.6497720917469,-1.4750624527826846,0.33797564592447715,-4.3644045675181475,1.274694808952787e-05,0.000898299077629936
ENSG00000178209.14,41354.213052658255,-0.5943606609266485,0.17647509170959708,-3.3679577960198106,0.0007572718739024247,0.0194059035953726
ENSG00000255182.2,170.3994085699812,-1.032922237233108,0.22034298941000585,-4.687792609144854,2.761676727518248e-06,0.0002802135003316101
ENSG00000147852.15,166.0334069820759,-1.039824622493178,0.2797645299219762,-3.7167850505679754,0.00020177396712517848,0.0076510230173862095
ENSG00000147874.10,1782.0421495068833,0.4338085017608844,0.1360950181036261,3.1875413795865173,0.0014348792519286227,0.02928565030575632
ENSG00000147872.9,3286.1587974492463,0.6643592148020226,0.19742131405394056,3.36518484838219,0.0007649239491627979,0.01946842214734617
ENSG00000147883.10,898.0812779508541,-0.44265999977905496,0.14327940826270447,-3.089487911392213,0.00200501865819056,0.03735034757277677
ENSG00000107105.14,460.2943907140928,0.4694656969878783,0.1514758952658895,3.099276595552138,0.0019399381925324448,0.036686932400550286
ENSG00000137055.14,2327.6790042130297,0.3370165454767005,0.09658654530691736,3.489270109059009,0.0004843414660156957,0.014160590024020538
ENSG00000231991.4,713.7017264983667,1.0241838306446711,0.21412932585399752,4.783015248191662,1.726850203907426e-06,0.00019694001562119804
ENSG00000164970.14,689.7505540151559,0.4197264226594568,0.1327382116645713,3.1620617559629554,0.0015665633777620688,0.031205942485020413
ENSG00000107159.12,92.40333148250788,-1.8254346897203704,0.2595059485659566,-7.0342691557084445,2.0030812899991282e-12,1.2469181030244576e-09
ENSG00000159899.14,58.72526367907445,0.8653718149978612,0.2860058148662037,3.0257140590050264,0.002480467567200409,0.042941118718394095
ENSG00000137103.17,156.9208709190377,-0.7604224355218501,0.20236157110816652,-3.757741311048569,0.00017145399550953403,0.0069043738353435
ENSG00000165304.7,2661.975605228696,0.5018125649596877,0.15363035495461794,3.2663633766121416,0.0010893836069982617,0.0245851829132236
ENSG00000135069.13,3255.6482713574183,-0.7021232848245895,0.1829861956532296,-3.837028702182309,0.00012453192200753227,0.00553722296069206
ENSG00000187742.14,1037.238539305782,-0.3875037176937992,0.12768430961492494,-3.0348577586584216,0.002406491533904039,0.0420011489679046
